onset	duration	trial_type	gain_amount	loss_amount	num_loss_cards
0.0	1.0190000000000001	fmri_buffer	0.0	0.0	0.0
1.0190000000000001	1.518	test_start_block	0.0	0.0	0.0
2.537	2.333	card_flip	12.0	-70.0	1.0
4.87	2.4659999999999997	inter_trials	0.0	0.0	0.0
7.336	0.9009999999999999	card_flip	14.0	-75.0	1.0
8.237	0.41	card_flip	14.0	-75.0	1.0
8.647	2.47	inter_trials	0.0	0.0	0.0
11.117	0.8959999999999999	card_flip	15.0	-70.0	1.0
12.013	0.395	card_flip	15.0	-70.0	1.0
12.408	2.537	inter_trials	0.0	0.0	0.0
14.945	0.7490000000000001	card_flip	17.0	-75.0	1.0
15.694	0.423	card_flip	17.0	-75.0	1.0
16.117	2.459	inter_trials	0.0	0.0	0.0
18.576	1.042	card_flip	24.0	-60.0	2.0
19.618	2.6689999999999996	inter_trials	0.0	0.0	0.0
22.287	0.621	card_flip	29.0	-75.0	2.0
22.908	0.445	card_flip	29.0	-75.0	2.0
23.353	2.404	inter_trials	0.0	0.0	0.0
25.756999999999998	0.7829999999999999	card_flip	17.0	-65.0	2.0
26.54	0.461	card_flip	17.0	-65.0	2.0
27.000999999999998	2.535	inter_trials	0.0	0.0	0.0
29.535999999999998	0.898	card_flip	14.0	-95.0	1.0
30.434	0.628	card_flip	14.0	-95.0	1.0
31.061999999999998	2.614	inter_trials	0.0	0.0	0.0
33.676	0.7759999999999999	card_flip	15.0	-65.0	2.0
34.452	0.499	card_flip	15.0	-65.0	2.0
34.951	2.404	inter_trials	0.0	0.0	0.0
37.355	0.828	card_flip	17.0	-65.0	2.0
38.183	0.4	card_flip	17.0	-65.0	2.0
38.583	2.613	inter_trials	0.0	0.0	0.0
41.196000000000005	1.159	card_flip	13.0	-70.0	2.0
42.355	0.87	card_flip	13.0	-70.0	2.0
43.225	0.8859999999999999	card_flip	13.0	-70.0	2.0
44.111000000000004	2.3369999999999997	inter_trials	0.0	0.0	0.0
46.448	0.873	card_flip	15.0	-80.0	2.0
47.321000000000005	0.821	card_flip	15.0	-80.0	2.0
48.141999999999996	0.5710000000000001	card_flip	15.0	-80.0	2.0
48.713	2.263	inter_trials	0.0	0.0	0.0
50.976000000000006	1.374	card_flip	14.0	-65.0	3.0
52.35	0.7390000000000001	card_flip	14.0	-65.0	3.0
53.089	2.4659999999999997	inter_trials	0.0	0.0	0.0
55.555	0.495	card_flip	1.0	-45.0	1.0
56.05	1.126	card_flip	1.0	-45.0	1.0
57.176	1.227	card_flip	1.0	-45.0	1.0
58.403	1.219	card_flip	1.0	-45.0	1.0
59.622	1.518	card_flip	1.0	-45.0	1.0
61.14	2.234	card_flip	1.0	-45.0	1.0
63.373999999999995	3.293	inter_trials	0.0	0.0	0.0
66.667	1.135	card_flip	15.0	-70.0	3.0
67.80199999999999	0.507	card_flip	15.0	-70.0	3.0
68.309	0.47200000000000003	card_flip	15.0	-70.0	3.0
68.781	2.265	inter_trials	0.0	0.0	0.0
71.046	1.177	card_flip	30.0	-50.0	3.0
72.223	0.821	card_flip	30.0	-50.0	3.0
73.044	0.503	card_flip	30.0	-50.0	3.0
73.547	2.26	inter_trials	0.0	0.0	0.0
75.807	2.25	card_flip	17.0	-70.0	2.0
78.057	1.072	card_flip	17.0	-70.0	2.0
79.12899999999999	0.8220000000000001	card_flip	17.0	-70.0	2.0
79.95100000000001	0.56	card_flip	17.0	-70.0	2.0
80.51100000000001	2.326	inter_trials	0.0	0.0	0.0
82.837	1.093	card_flip	7.0	-95.0	1.0
83.93	1.5530000000000002	card_flip	7.0	-95.0	1.0
85.48299999999999	0.607	card_flip	7.0	-95.0	1.0
86.09	1.629	card_flip	7.0	-95.0	1.0
87.719	0.9440000000000001	card_flip	7.0	-95.0	1.0
88.663	0.552	card_flip	7.0	-95.0	1.0
